location,population,date,human_development_index,total_cases,total_deaths,infected_death_percentage
Denmark,5792203,"2021-01-29 00:00:00",0.940,1904,16,0.840
Denmark,5792203,"2021-01-30 00:00:00",0.940,1642,24,1.462
Denmark,5792203,"2021-01-31 00:00:00",0.940,1078,21,1.948
Djibouti,988002,"2020-01-01 00:00:00",0.524,252,1,0.397
Djibouti,988002,"2020-01-02 00:00:00",0.524,332,2,0.602
Djibouti,988002,"2020-01-03 00:00:00",0.524,275,1,0.364
Djibouti,988002,"2020-01-04 00:00:00",0.524,139,0,0.000
Djibouti,988002,"2020-01-05 00:00:00",0.524,243,0,0.000
Djibouti,988002,"2020-01-06 00:00:00",0.524,128,2,1.563
Djibouti,988002,"2020-01-07 00:00:00",0.524,119,2,1.681
Djibouti,988002,"2020-01-08 00:00:00",0.524,138,3,2.174
Djibouti,988002,"2020-01-09 00:00:00",0.524,204,4,1.961
Djibouti,988002,"2020-01-10 00:00:00",0.524,103,1,0.971
Djibouti,988002,"2020-01-11 00:00:00",0.524,86,4,4.651
Djibouti,988002,"2020-01-12 00:00:00",0.524,126,1,0.794
Djibouti,988002,"2020-01-13 00:00:00",0.524,115,3,2.609
Djibouti,988002,"2020-01-14 00:00:00",0.524,130,2,1.538
Djibouti,988002,"2020-01-15 00:00:00",0.524,162,1,0.617
Djibouti,988002,"2020-01-16 00:00:00",0.524,251,0,0.000
Djibouti,988002,"2020-01-17 00:00:00",0.524,245,0,0.000
Djibouti,988002,"2020-01-18 00:00:00",0.524,155,3,1.935
Djibouti,988002,"2020-01-19 00:00:00",0.524,241,2,0.830
Djibouti,988002,"2020-01-20 00:00:00",0.524,251,2,0.797
Djibouti,988002,"2020-01-21 00:00:00",0.524,367,2,0.545
Djibouti,988002,"2020-01-22 00:00:00",0.524,295,5,1.695
Djibouti,988002,"2020-01-23 00:00:00",0.524,42,1,2.381
Djibouti,988002,"2020-01-24 00:00:00",0.524,49,3,6.122
Djibouti,988002,"2020-01-25 00:00:00",0.524,233,4,1.717
Djibouti,988002,"2020-01-26 00:00:00",0.524,46,0,0.000
Djibouti,988002,"2020-01-27 00:00:00",0.524,262,4,1.527
Djibouti,988002,"2020-01-28 00:00:00",0.524,277,2,0.722
Djibouti,988002,"2020-01-29 00:00:00",0.524,47,1,2.128
Djibouti,988002,"2020-01-30 00:00:00",0.524,332,3,0.904
Djibouti,988002,"2020-01-31 00:00:00",0.524,186,2,1.075
Djibouti,988002,"2021-01-01 00:00:00",0.524,208,1,0.481
Djibouti,988002,"2021-01-02 00:00:00",0.524,257,1,0.389
Djibouti,988002,"2021-01-03 00:00:00",0.524,93,0,0.000
Djibouti,988002,"2021-01-04 00:00:00",0.524,12,0,0.000
Djibouti,988002,"2021-01-05 00:00:00",0.524,220,4,1.818
Djibouti,988002,"2021-01-06 00:00:00",0.524,420,9,2.143
Djibouti,988002,"2021-01-07 00:00:00",0.524,215,5,2.326
Djibouti,988002,"2021-01-08 00:00:00",0.524,195,2,1.026
Djibouti,988002,"2021-01-09 00:00:00",0.524,217,2,0.922
Djibouti,988002,"2021-01-10 00:00:00",0.524,114,0,0.000
Djibouti,988002,"2021-01-11 00:00:00",0.524,171,2,1.170
Djibouti,988002,"2021-01-12 00:00:00",0.524,104,4,3.846
Djibouti,988002,"2021-01-13 00:00:00",0.524,131,2,1.527
Djibouti,988002,"2021-01-14 00:00:00",0.524,153,4,2.614
Djibouti,988002,"2021-01-15 00:00:00",0.524,111,4,3.604
Djibouti,988002,"2021-01-16 00:00:00",0.524,153,0,0.000
Djibouti,988002,"2021-01-17 00:00:00",0.524,103,4,3.883
Djibouti,988002,"2021-01-18 00:00:00",0.524,117,2,1.709
Djibouti,988002,"2021-01-19 00:00:00",0.524,118,3,2.542
Djibouti,988002,"2021-01-20 00:00:00",0.524,67,4,5.970
Djibouti,988002,"2021-01-21 00:00:00",0.524,151,7,4.636
Djibouti,988002,"2021-01-22 00:00:00",0.524,137,1,0.730
Djibouti,988002,"2021-01-23 00:00:00",0.524,181,2,1.105
Djibouti,988002,"2021-01-24 00:00:00",0.524,133,0,0.000
Djibouti,988002,"2021-01-25 00:00:00",0.524,186,4,2.151
Djibouti,988002,"2021-01-26 00:00:00",0.524,241,5,2.075
Djibouti,988002,"2021-01-27 00:00:00",0.524,132,4,3.030
Djibouti,988002,"2021-01-28 00:00:00",0.524,171,1,0.585
Djibouti,988002,"2021-01-29 00:00:00",0.524,290,2,0.690
Djibouti,988002,"2021-01-30 00:00:00",0.524,255,1,0.392
Djibouti,988002,"2021-01-31 00:00:00",0.524,213,2,0.939
Dominica,71991,"2020-01-01 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2020-01-02 00:00:00",0.742,2,NULL,NULL
Dominica,71991,"2020-01-03 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-04 00:00:00",0.742,2,NULL,NULL
Dominica,71991,"2020-01-05 00:00:00",0.742,9,NULL,NULL
Dominica,71991,"2020-01-06 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2020-01-07 00:00:00",0.742,6,NULL,NULL
Dominica,71991,"2020-01-08 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-09 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2020-01-10 00:00:00",0.742,3,NULL,NULL
Dominica,71991,"2020-01-11 00:00:00",0.742,7,NULL,NULL
Dominica,71991,"2020-01-12 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-13 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2020-01-14 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-15 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2020-01-16 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-17 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-18 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-19 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-20 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-21 00:00:00",0.742,4,NULL,NULL
Dominica,71991,"2020-01-22 00:00:00",0.742,2,NULL,NULL
Dominica,71991,"2020-01-23 00:00:00",0.742,10,NULL,NULL
Dominica,71991,"2020-01-24 00:00:00",0.742,2,NULL,NULL
Dominica,71991,"2020-01-25 00:00:00",0.742,5,NULL,NULL
Dominica,71991,"2020-01-26 00:00:00",0.742,4,NULL,NULL
Dominica,71991,"2020-01-27 00:00:00",0.742,9,NULL,NULL
Dominica,71991,"2020-01-28 00:00:00",0.742,5,NULL,NULL
Dominica,71991,"2020-01-29 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2020-01-30 00:00:00",0.742,4,NULL,NULL
Dominica,71991,"2020-01-31 00:00:00",0.742,9,NULL,NULL
Dominica,71991,"2021-01-01 00:00:00",0.742,3,NULL,NULL
Dominica,71991,"2021-01-02 00:00:00",0.742,7,NULL,NULL
Dominica,71991,"2021-01-03 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-04 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-05 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-06 00:00:00",0.742,17,NULL,NULL
Dominica,71991,"2021-01-07 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-08 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2021-01-09 00:00:00",0.742,7,NULL,NULL
Dominica,71991,"2021-01-10 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-11 00:00:00",0.742,3,NULL,NULL
Dominica,71991,"2021-01-12 00:00:00",0.742,5,NULL,NULL
Dominica,71991,"2021-01-13 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-14 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-15 00:00:00",0.742,13,NULL,NULL
Dominica,71991,"2021-01-16 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2021-01-17 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-18 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-19 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-20 00:00:00",0.742,3,NULL,NULL
Dominica,71991,"2021-01-21 00:00:00",0.742,7,NULL,NULL
Dominica,71991,"2021-01-22 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-23 00:00:00",0.742,8,NULL,NULL
Dominica,71991,"2021-01-24 00:00:00",0.742,4,NULL,NULL
Dominica,71991,"2021-01-25 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2021-01-26 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2021-01-27 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-28 00:00:00",0.742,4,NULL,NULL
Dominica,71991,"2021-01-29 00:00:00",0.742,1,NULL,NULL
Dominica,71991,"2021-01-30 00:00:00",0.742,0,NULL,NULL
Dominica,71991,"2021-01-31 00:00:00",0.742,0,NULL,NULL
"Dominican Republic",10847904,"2020-01-01 00:00:00",0.756,4775,72,1.508
"Dominican Republic",10847904,"2020-01-02 00:00:00",0.756,4628,86,1.858
"Dominican Republic",10847904,"2020-01-03 00:00:00",0.756,5244,81,1.545
"Dominican Republic",10847904,"2020-01-04 00:00:00",0.756,4429,77,1.739
"Dominican Republic",10847904,"2020-01-05 00:00:00",0.756,7739,98,1.266
"Dominican Republic",10847904,"2020-01-06 00:00:00",0.756,4625,68,1.470
"Dominican Republic",10847904,"2020-01-07 00:00:00",0.756,4668,87,1.864
"Dominican Republic",10847904,"2020-01-08 00:00:00",0.756,5178,88,1.699
"Dominican Republic",10847904,"2020-01-09 00:00:00",0.756,5532,85,1.537
"Dominican Republic",10847904,"2020-01-10 00:00:00",0.756,6445,82,1.272
"Dominican Republic",10847904,"2020-01-11 00:00:00",0.756,4693,84,1.790
"Dominican Republic",10847904,"2020-01-12 00:00:00",0.756,6323,117,1.850
"Dominican Republic",10847904,"2020-01-13 00:00:00",0.756,5702,74,1.298
"Dominican Republic",10847904,"2020-01-14 00:00:00",0.756,5059,81,1.601
"Dominican Republic",10847904,"2020-01-15 00:00:00",0.756,5688,92,1.617
"Dominican Republic",10847904,"2020-01-16 00:00:00",0.756,5132,68,1.325
"Dominican Republic",10847904,"2020-01-17 00:00:00",0.756,5106,75,1.469
"Dominican Republic",10847904,"2020-01-18 00:00:00",0.756,5054,82,1.622
"Dominican Republic",10847904,"2020-01-19 00:00:00",0.756,7068,79,1.118
"Dominican Republic",10847904,"2020-01-20 00:00:00",0.756,6088,49,0.805
"Dominican Republic",10847904,"2020-01-21 00:00:00",0.756,5468,65,1.189
"Dominican Republic",10847904,"2020-01-22 00:00:00",0.756,5790,89,1.537
"Dominican Republic",10847904,"2020-01-23 00:00:00",0.756,4910,41,0.835
"Dominican Republic",10847904,"2020-01-24 00:00:00",0.756,6226,72,1.156
"Dominican Republic",10847904,"2020-01-25 00:00:00",0.756,6117,66,1.079
"Dominican Republic",10847904,"2020-01-26 00:00:00",0.756,6578,73,1.110
"Dominican Republic",10847904,"2020-01-27 00:00:00",0.756,5493,73,1.329
"Dominican Republic",10847904,"2020-01-28 00:00:00",0.756,4679,80,1.710
"Dominican Republic",10847904,"2020-01-29 00:00:00",0.756,5373,83,1.545
"Dominican Republic",10847904,"2020-01-30 00:00:00",0.756,6290,77,1.224
"Dominican Republic",10847904,"2020-01-31 00:00:00",0.756,4685,70,1.494
"Dominican Republic",10847904,"2021-01-01 00:00:00",0.756,3309,35,1.058
"Dominican Republic",10847904,"2021-01-02 00:00:00",0.756,2369,32,1.351
"Dominican Republic",10847904,"2021-01-03 00:00:00",0.756,2650,36,1.358
"Dominican Republic",10847904,"2021-01-04 00:00:00",0.756,4492,43,0.957
"Dominican Republic",10847904,"2021-01-05 00:00:00",0.756,2788,42,1.506
"Dominican Republic",10847904,"2021-01-06 00:00:00",0.756,2992,44,1.471
"Dominican Republic",10847904,"2021-01-07 00:00:00",0.756,3286,58,1.765
"Dominican Republic",10847904,"2021-01-08 00:00:00",0.756,3139,29,0.924
"Dominican Republic",10847904,"2021-01-09 00:00:00",0.756,3309,37,1.118
"Dominican Republic",10847904,"2021-01-10 00:00:00",0.756,3406,32,0.940
"Dominican Republic",10847904,"2021-01-11 00:00:00",0.756,3688,30,0.813
"Dominican Republic",10847904,"2021-01-12 00:00:00",0.756,3426,26,0.759
"Dominican Republic",10847904,"2021-01-13 00:00:00",0.756,3488,21,0.602
"Dominican Republic",10847904,"2021-01-14 00:00:00",0.756,3029,26,0.858
"Dominican Republic",10847904,"2021-01-15 00:00:00",0.756,2910,26,0.893
"Dominican Republic",10847904,"2021-01-16 00:00:00",0.756,3891,32,0.822
"Dominican Republic",10847904,"2021-01-17 00:00:00",0.756,3485,35,1.004
"Dominican Republic",10847904,"2021-01-18 00:00:00",0.756,4008,41,1.023
"Dominican Republic",10847904,"2021-01-19 00:00:00",0.756,3368,39,1.158
"Dominican Republic",10847904,"2021-01-20 00:00:00",0.756,3240,24,0.741
"Dominican Republic",10847904,"2021-01-21 00:00:00",0.756,3539,34,0.961
"Dominican Republic",10847904,"2021-01-22 00:00:00",0.756,2737,33,1.206
"Dominican Republic",10847904,"2021-01-23 00:00:00",0.756,2626,41,1.561
"Dominican Republic",10847904,"2021-01-24 00:00:00",0.756,2988,36,1.205
"Dominican Republic",10847904,"2021-01-25 00:00:00",0.756,3270,32,0.979
"Dominican Republic",10847904,"2021-01-26 00:00:00",0.756,2623,34,1.296
"Dominican Republic",10847904,"2021-01-27 00:00:00",0.756,2282,33,1.446
"Dominican Republic",10847904,"2021-01-28 00:00:00",0.756,2502,38,1.519
"Dominican Republic",10847904,"2021-01-29 00:00:00",0.756,2396,30,1.252
"Dominican Republic",10847904,"2021-01-30 00:00:00",0.756,2690,39,1.450
"Dominican Republic",10847904,"2021-01-31 00:00:00",0.756,1850,28,1.514
Ecuador,17643060,"2020-01-01 00:00:00",0.759,8687,411,4.731
Ecuador,17643060,"2020-01-02 00:00:00",0.759,7739,657,8.489
Ecuador,17643060,"2020-01-03 00:00:00",0.759,8106,545,6.723
Ecuador,17643060,"2020-01-04 00:00:00",0.759,7662,308,4.020
Ecuador,17643060,"2020-01-05 00:00:00",0.759,4553,277,6.084
Ecuador,17643060,"2020-01-06 00:00:00",0.759,5396,278,5.152
Ecuador,17643060,"2020-01-07 00:00:00",0.759,-4148,4070,-98.120
Ecuador,17643060,"2020-01-08 00:00:00",0.759,5193,619,11.920
Ecuador,17643060,"2020-01-09 00:00:00",0.759,6221,261,4.195
Ecuador,17643060,"2020-01-10 00:00:00",0.759,7859,621,7.902
Ecuador,17643060,"2020-01-11 00:00:00",0.759,6137,316,5.149
Ecuador,17643060,"2020-01-12 00:00:00",0.759,8308,454,5.465
Ecuador,17643060,"2020-01-13 00:00:00",0.759,7276,205,2.817
Ecuador,17643060,"2020-01-14 00:00:00",0.759,4925,197,4.000
Ecuador,17643060,"2020-01-15 00:00:00",0.759,6592,486,7.373
Ecuador,17643060,"2020-01-16 00:00:00",0.759,8940,315,3.523
Ecuador,17643060,"2020-01-17 00:00:00",0.759,5211,236,4.529
Ecuador,17643060,"2020-01-18 00:00:00",0.759,8399,296,3.524
Ecuador,17643060,"2020-01-19 00:00:00",0.759,7440,275,3.696
Ecuador,17643060,"2020-01-20 00:00:00",0.759,5593,180,3.218
Ecuador,17643060,"2020-01-21 00:00:00",0.759,7250,328,4.524
Ecuador,17643060,"2020-01-22 00:00:00",0.759,5465,362,6.624
Ecuador,17643060,"2020-01-23 00:00:00",0.759,8618,282,3.272
Ecuador,17643060,"2020-01-24 00:00:00",0.759,17572,188,1.070
Ecuador,17643060,"2020-01-25 00:00:00",0.759,8893,315,3.542
Ecuador,17643060,"2020-01-26 00:00:00",0.759,6510,210,3.226
Ecuador,17643060,"2020-01-27 00:00:00",0.759,6573,322,4.899
Ecuador,17643060,"2020-01-28 00:00:00",0.759,8047,384,4.772
Ecuador,17643060,"2020-01-29 00:00:00",0.759,6661,293,4.399
Ecuador,17643060,"2020-01-30 00:00:00",0.759,6880,209,3.038
Ecuador,17643060,"2020-01-31 00:00:00",0.759,3954,134,3.389
Ecuador,17643060,"2021-01-01 00:00:00",0.759,2869,99,3.451
Ecuador,17643060,"2021-01-02 00:00:00",0.759,3436,84,2.445
Ecuador,17643060,"2021-01-03 00:00:00",0.759,5096,124,2.433
Ecuador,17643060,"2021-01-04 00:00:00",0.759,4184,94,2.247
Ecuador,17643060,"2021-01-05 00:00:00",0.759,5507,117,2.125
Ecuador,17643060,"2021-01-06 00:00:00",0.759,5795,105,1.812
Ecuador,17643060,"2021-01-07 00:00:00",0.759,5637,92,1.632
Ecuador,17643060,"2021-01-08 00:00:00",0.759,3218,70,2.175
Ecuador,17643060,"2021-01-09 00:00:00",0.759,3932,154,3.917
Ecuador,17643060,"2021-01-10 00:00:00",0.759,4940,183,3.704
Ecuador,17643060,"2021-01-11 00:00:00",0.759,5629,106,1.883
Ecuador,17643060,"2021-01-12 00:00:00",0.759,3877,128,3.302
Ecuador,17643060,"2021-01-13 00:00:00",0.759,5727,157,2.741
Ecuador,17643060,"2021-01-14 00:00:00",0.759,7888,139,1.762
Ecuador,17643060,"2021-01-15 00:00:00",0.759,6511,154,2.365
Ecuador,17643060,"2021-01-16 00:00:00",0.759,5203,138,2.652
Ecuador,17643060,"2021-01-17 00:00:00",0.759,5757,159,2.762
Ecuador,17643060,"2021-01-18 00:00:00",0.759,6023,148,2.457
Ecuador,17643060,"2021-01-19 00:00:00",0.759,4571,169,3.697
Ecuador,17643060,"2021-01-20 00:00:00",0.759,5384,158,2.935
Ecuador,17643060,"2021-01-21 00:00:00",0.759,6869,188,2.737
Ecuador,17643060,"2021-01-22 00:00:00",0.759,4067,235,5.778
Ecuador,17643060,"2021-01-23 00:00:00",0.759,8518,177,2.078
Ecuador,17643060,"2021-01-24 00:00:00",0.759,10744,226,2.103
Ecuador,17643060,"2021-01-25 00:00:00",0.759,5122,112,2.187
Ecuador,17643060,"2021-01-26 00:00:00",0.759,6217,246,3.957
Ecuador,17643060,"2021-01-27 00:00:00",0.759,4939,238,4.819
Ecuador,17643060,"2021-01-28 00:00:00",0.759,8389,234,2.789
Ecuador,17643060,"2021-01-29 00:00:00",0.759,4356,126,2.893
Ecuador,17643060,"2021-01-30 00:00:00",0.759,6466,162,2.505
Ecuador,17643060,"2021-01-31 00:00:00",0.759,2479,75,3.025
Egypt,102334403,"2020-01-01 00:00:00",0.707,4436,239,5.388
Egypt,102334403,"2020-01-02 00:00:00",0.707,4112,251,6.104
Egypt,102334403,"2020-01-03 00:00:00",0.707,3923,227,5.786
Egypt,102334403,"2020-01-04 00:00:00",0.707,3920,212,5.408
Egypt,102334403,"2020-01-05 00:00:00",0.707,4041,198,4.900
Egypt,102334403,"2020-01-06 00:00:00",0.707,4059,221,5.445
Egypt,102334403,"2020-01-07 00:00:00",0.707,4120,199,4.830
Egypt,102334403,"2020-01-08 00:00:00",0.707,4177,223,5.339
Egypt,102334403,"2020-01-09 00:00:00",0.707,4069,191,4.694
Egypt,102334403,"2020-01-10 00:00:00",0.707,4101,235,5.730
Egypt,102334403,"2020-01-11 00:00:00",0.707,3996,208,5.205
Egypt,102334403,"2020-01-12 00:00:00",0.707,4070,247,6.069
Egypt,102334403,"2020-01-13 00:00:00",0.707,4231,243,5.743
Egypt,102334403,"2020-01-14 00:00:00",0.707,4282,265,6.189
Egypt,102334403,"2020-01-15 00:00:00",0.707,4299,262,6.094
Egypt,102334403,"2020-01-16 00:00:00",0.707,4405,263,5.970
Egypt,102334403,"2020-01-17 00:00:00",0.707,4010,264,6.584
Egypt,102334403,"2020-01-18 00:00:00",0.707,3968,267,6.729
Egypt,102334403,"2020-01-19 00:00:00",0.707,4634,240,5.179
Egypt,102334403,"2020-01-20 00:00:00",0.707,4548,262,5.761
Egypt,102334403,"2020-01-21 00:00:00",0.707,4594,261,5.681
Egypt,102334403,"2020-01-22 00:00:00",0.707,4746,245,5.162
Egypt,102334403,"2020-01-23 00:00:00",0.707,4657,270,5.798
Egypt,102334403,"2020-01-24 00:00:00",0.707,4893,266,5.436
Egypt,102334403,"2020-01-25 00:00:00",0.707,4957,265,5.346
Egypt,102334403,"2020-01-26 00:00:00",0.707,5188,263,5.069
Egypt,102334403,"2020-01-27 00:00:00",0.707,4881,294,6.023
Egypt,102334403,"2020-01-28 00:00:00",0.707,5358,301,5.618
Egypt,102334403,"2020-01-29 00:00:00",0.707,5729,288,5.027
Egypt,102334403,"2020-01-30 00:00:00",0.707,5938,294,4.951
Egypt,102334403,"2020-01-31 00:00:00",0.707,3720,167,4.489
Egypt,102334403,"2021-01-01 00:00:00",0.707,3248,194,5.973
Egypt,102334403,"2021-01-02 00:00:00",0.707,3212,186,5.791
Egypt,102334403,"2021-01-03 00:00:00",0.707,3108,200,6.435
Egypt,102334403,"2021-01-04 00:00:00",0.707,3105,199,6.409
Egypt,102334403,"2021-01-05 00:00:00",0.707,3005,195,6.489
Egypt,102334403,"2021-01-06 00:00:00",0.707,2882,182,6.315
Egypt,102334403,"2021-01-07 00:00:00",0.707,3117,179,5.743
Egypt,102334403,"2021-01-08 00:00:00",0.707,2948,180,6.106
Egypt,102334403,"2021-01-09 00:00:00",0.707,2978,192,6.447
Egypt,102334403,"2021-01-10 00:00:00",0.707,3049,197,6.461
Egypt,102334403,"2021-01-11 00:00:00",0.707,3015,186,6.169
Egypt,102334403,"2021-01-12 00:00:00",0.707,3036,184,6.061
Egypt,102334403,"2021-01-13 00:00:00",0.707,3060,175,5.719
Egypt,102334403,"2021-01-14 00:00:00",0.707,3108,206,6.628
Egypt,102334403,"2021-01-15 00:00:00",0.707,2960,189,6.385
Egypt,102334403,"2021-01-16 00:00:00",0.707,3001,191,6.365
Egypt,102334403,"2021-01-17 00:00:00",0.707,2998,193,6.438
Egypt,102334403,"2021-01-18 00:00:00",0.707,3026,191,6.312
Egypt,102334403,"2021-01-19 00:00:00",0.707,3006,187,6.221
Egypt,102334403,"2021-01-20 00:00:00",0.707,2888,186,6.440
Egypt,102334403,"2021-01-21 00:00:00",0.707,2868,196,6.834
Egypt,102334403,"2021-01-22 00:00:00",0.707,2886,190,6.584
Egypt,102334403,"2021-01-23 00:00:00",0.707,2845,176,6.186
Egypt,102334403,"2021-01-24 00:00:00",0.707,2871,188,6.548
Egypt,102334403,"2021-01-25 00:00:00",0.707,2872,198,6.894
Egypt,102334403,"2021-01-26 00:00:00",0.707,2905,198,6.816
Egypt,102334403,"2021-01-27 00:00:00",0.707,2906,199,6.848
Egypt,102334403,"2021-01-28 00:00:00",0.707,2813,191,6.790
Egypt,102334403,"2021-01-29 00:00:00",0.707,2281,139,6.094
Egypt,102334403,"2021-01-30 00:00:00",0.707,2261,149,6.590
Egypt,102334403,"2021-01-31 00:00:00",0.707,1232,92,7.468
"El Salvador",6486201,"2020-01-01 00:00:00",0.673,1377,41,2.977
"El Salvador",6486201,"2020-01-02 00:00:00",0.673,1338,47,3.513
"El Salvador",6486201,"2020-01-03 00:00:00",0.673,1326,44,3.318
"El Salvador",6486201,"2020-01-04 00:00:00",0.673,1377,45,3.268
"El Salvador",6486201,"2020-01-05 00:00:00",0.673,1428,47,3.291
"El Salvador",6486201,"2020-01-06 00:00:00",0.673,1395,45,3.226
"El Salvador",6486201,"2020-01-07 00:00:00",0.673,1451,31,2.136
"El Salvador",6486201,"2020-01-08 00:00:00",0.673,1434,40,2.789
"El Salvador",6486201,"2020-01-09 00:00:00",0.673,1435,46,3.206
"El Salvador",6486201,"2020-01-10 00:00:00",0.673,1534,46,2.999
"El Salvador",6486201,"2020-01-11 00:00:00",0.673,1421,33,2.322
"El Salvador",6486201,"2020-01-12 00:00:00",0.673,1429,35,2.449
"El Salvador",6486201,"2020-01-13 00:00:00",0.673,1450,38,2.621
"El Salvador",6486201,"2020-01-14 00:00:00",0.673,1629,46,2.824
"El Salvador",6486201,"2020-01-15 00:00:00",0.673,1645,38,2.310
"El Salvador",6486201,"2020-01-16 00:00:00",0.673,1477,42,2.844
"El Salvador",6486201,"2020-01-17 00:00:00",0.673,1413,48,3.397
"El Salvador",6486201,"2020-01-18 00:00:00",0.673,1518,44,2.899
"El Salvador",6486201,"2020-01-19 00:00:00",0.673,1486,44,2.961
"El Salvador",6486201,"2020-01-20 00:00:00",0.673,1541,41,2.661
"El Salvador",6486201,"2020-01-21 00:00:00",0.673,1679,39,2.323
"El Salvador",6486201,"2020-01-22 00:00:00",0.673,1634,46,2.815
"El Salvador",6486201,"2020-01-23 00:00:00",0.673,1709,47,2.750
"El Salvador",6486201,"2020-01-24 00:00:00",0.673,1737,45,2.591
"El Salvador",6486201,"2020-01-25 00:00:00",0.673,1691,41,2.425
"El Salvador",6486201,"2020-01-26 00:00:00",0.673,1266,51,4.028
"El Salvador",6486201,"2020-01-27 00:00:00",0.673,1366,44,3.221
"El Salvador",6486201,"2020-01-28 00:00:00",0.673,1654,49,2.963
"El Salvador",6486201,"2020-01-29 00:00:00",0.673,1671,52,3.112
"El Salvador",6486201,"2020-01-30 00:00:00",0.673,1634,54,3.305
"El Salvador",6486201,"2020-01-31 00:00:00",0.673,1097,18,1.641
"El Salvador",6486201,"2021-01-01 00:00:00",0.673,807,16,1.983
"El Salvador",6486201,"2021-01-02 00:00:00",0.673,818,25,3.056
"El Salvador",6486201,"2021-01-03 00:00:00",0.673,506,52,10.277
"El Salvador",6486201,"2021-01-04 00:00:00",0.673,799,26,3.254
"El Salvador",6486201,"2021-01-05 00:00:00",0.673,778,30,3.856
"El Salvador",6486201,"2021-01-06 00:00:00",0.673,651,20,3.072
"El Salvador",6486201,"2021-01-07 00:00:00",0.673,658,36,5.471
"El Salvador",6486201,"2021-01-08 00:00:00",0.673,665,30,4.511
"El Salvador",6486201,"2021-01-09 00:00:00",0.673,666,31,4.655
"El Salvador",6486201,"2021-01-10 00:00:00",0.673,656,29,4.421
"El Salvador",6486201,"2021-01-11 00:00:00",0.673,1637,28,1.710
"El Salvador",6486201,"2021-01-12 00:00:00",0.673,647,25,3.864
"El Salvador",6486201,"2021-01-13 00:00:00",0.673,996,25,2.510
"El Salvador",6486201,"2021-01-14 00:00:00",0.673,782,28,3.581
"El Salvador",6486201,"2021-01-15 00:00:00",0.673,785,26,3.312
"El Salvador",6486201,"2021-01-16 00:00:00",0.673,798,26,3.258
"El Salvador",6486201,"2021-01-17 00:00:00",0.673,812,25,3.079
"El Salvador",6486201,"2021-01-18 00:00:00",0.673,817,23,2.815
"El Salvador",6486201,"2021-01-19 00:00:00",0.673,681,32,4.699
